"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-6n4d7","loadgenerator-7c6fb64488-87k5l","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-12 11:32:52,7161,17691,13638,26340,1237,552560,36210,,1202,116226,12974,5205,4381
2024-06-12 11:32:54,7161,17691,14150,26340,1237,552560,36210,,1202,116226,12974,5126,4547
2024-06-12 11:32:56,7161,17691,14150,26107,1237,552560,36210,,1187,118143,12974,5126,4547
2024-06-12 11:32:58,7161,18012,14150,26107,1224,552560,36841,,1199,118143,12974,5126,4547
2024-06-12 11:33:00,7161,18012,13936,26107,1224,564169,35490,,1199,118143,12974,5126,4547
2024-06-12 11:33:02,6946,17529,13936,26107,1224,564169,35737,,1199,117304,12797,5126,4547
2024-06-12 11:33:04,7295,18089,13936,26107,1249,564169,36919,,1199,117304,12797,4962,4547
2024-06-12 11:33:06,7295,18089,13936,26107,1249,568144,36919,,1205,117304,13109,5371,4547
2024-06-12 11:33:08,7295,18380,14355,26107,1249,568144,36919,,1205,117304,13109,5371,4547
2024-06-12 11:33:10,7295,18380,14355,26205,1249,568144,36919,,1205,119734,13109,5371,4658
2024-06-12 11:33:12,7295,18380,14355,27907,1269,568144,36919,,1205,119734,13398,5371,4857
2024-06-12 11:33:14,7295,18380,14926,27907,1269,579938,37645,,1205,119734,13398,5371,4857
2024-06-12 11:33:16,7638,18380,14926,27907,1269,579938,37645,,1236,119734,13398,5371,4857
2024-06-12 11:33:18,7768,18380,14926,27907,1285,579938,37645,,1236,127241,13398,5371,4857
2024-06-12 11:33:20,7768,19319,14926,27907,1285,610395,39190,,1307,127241,13398,5603,4857
2024-06-12 11:33:22,7768,19677,15155,27907,1285,610395,39190,,1307,127241,14064,5603,4857
2024-06-12 11:33:24,7768,19677,15155,27907,1320,610395,39628,,1307,129571,14064,5412,4857
2024-06-12 11:33:26,7768,19677,15687,28333,1320,620969,39628,,1307,129571,14378,5732,4957
2024-06-12 11:33:28,8117,19677,15687,29292,1320,620969,39628,,1318,129571,14378,5732,5091
2024-06-12 11:33:30,8117,19677,15687,30269,1337,620969,39628,,1318,129571,14378,5732,5267
2024-06-12 11:33:32,8117,19677,15687,30269,1337,620969,39628,,1318,129571,14378,6037,5267
2024-06-12 11:33:34,8207,20822,15687,30269,1402,638759,40976,,1318,133462,14378,6037,5267
2024-06-12 11:33:36,8207,20822,16279,30269,1402,660151,40976,,1318,138080,15318,6037,5267
2024-06-12 11:33:38,8207,21110,16634,30269,1402,660151,40976,,1355,134017,15502,6037,5267
2024-06-12 11:33:40,8207,21110,16634,30269,1402,660151,41543,,1402,133097,15502,6037,5267
2024-06-12 11:33:42,8736,21110,16634,30650,1402,636968,41543,,1408,140139,15502,6037,5267
2024-06-12 11:33:44,8806,21110,16634,30650,1414,632567,41543,,1408,140139,15502,6136,5346
2024-06-12 11:33:46,8806,21110,16634,31952,1414,672524,41543,,1408,140139,15502,6136,5448
2024-06-12 11:33:48,8806,21110,17356,31952,1414,672524,43439,,1408,140139,15502,6505,5625
2024-06-12 11:33:50,8806,21921,17356,31952,1414,672524,43439,,1408,140139,15502,6505,5625
2024-06-12 11:33:52,8806,21921,17356,31952,1458,686189,43439,,1408,146610,15502,6505,5625
2024-06-12 11:33:54,8806,22156,17356,32173,1458,690937,43439,,1408,147847,16198,6505,5625
2024-06-12 11:33:56,8881,22156,16741,32173,1477,712283,43794,,1422,147847,16198,6552,5677
2024-06-12 11:33:58,8881,22156,17667,32173,1477,712283,43794,,1476,147847,16198,6552,5677
2024-06-12 11:34:00,9198,22156,18483,33235,1477,712283,43794,,1493,147847,16198,6552,5677
2024-06-12 11:34:02,9198,22460,18483,33235,1477,722612,43794,,1493,147847,16198,6552,5677
2024-06-12 11:34:04,9198,23160,18483,33235,1483,722612,45155,,1493,147847,16198,6552,5880
2024-06-12 11:34:06,9198,23160,18483,33235,1536,722612,45155,,1493,147847,16716,6639,5880
2024-06-12 11:34:08,9198,23160,18483,33235,1536,722612,45155,,1493,152223,16716,6881,5880
2024-06-12 11:34:10,9241,23397,18483,33235,1536,722612,45593,,1507,154173,16946,6881,5880
2024-06-12 11:34:12,9241,23397,18483,32064,1560,744500,45593,,1507,154173,16946,6652,5880
2024-06-12 11:34:14,9502,23397,18861,33608,1560,744500,45593,,1507,154173,16946,6977,5671
2024-06-12 11:34:16,9502,23397,19424,34265,1560,744500,45593,,1547,154173,16946,6977,5982
2024-06-12 11:34:18,9502,23397,19424,34265,1560,744500,46693,,1547,159216,17007,6977,6168
2024-06-12 11:34:20,9502,23422,19424,34265,1560,717932,46693,,1547,159216,17617,6977,6168
2024-06-12 11:34:22,9502,23584,19424,34265,1548,777714,46693,,1547,160067,17720,6977,6168
2024-06-12 11:34:24,9502,24368,19424,34265,1558,777714,46877,,1547,160067,17720,6977,6168
2024-06-12 11:34:26,9453,24368,19424,34265,1610,777714,46877,,1494,160067,17720,7219,6168
2024-06-12 11:34:28,9799,24368,19424,34265,1560,777714,46877,,1570,160067,17720,7243,6168
2024-06-12 11:34:30,9799,24368,20067,35208,1626,777714,46486,,1570,160067,17720,7243,6168
2024-06-12 11:34:32,9799,24368,19356,35208,1626,777714,46808,,1557,160067,17720,7243,5972
2024-06-12 11:34:34,9799,24368,20232,35208,1626,777714,48344,,1609,164040,17720,7243,6200
2024-06-12 11:34:36,9799,24368,20232,35208,1626,777714,48344,,1609,164040,17774,7243,6344
2024-06-12 11:34:38,9799,24753,20232,35208,1626,795795,48344,,1609,164040,18206,7243,6344
2024-06-12 11:34:40,9693,23954,20232,35208,1626,767673,48466,,1609,164040,18206,7243,6344
2024-06-12 11:34:42,10053,24789,20232,35208,1659,801174,48466,,1609,164040,18206,7184,6344
2024-06-12 11:34:44,10053,24789,20232,35208,1659,801174,48466,,1609,164040,18206,7431,6351
2024-06-12 11:34:46,10053,24789,20232,35208,1610,801174,48466,,1608,164040,18206,7468,6351
2024-06-12 11:34:48,10053,24789,20572,35904,1657,801174,48466,,1608,162942,18206,7468,6351
2024-06-12 11:34:50,10053,24422,20572,35904,1657,801174,49298,,1576,168532,18206,7468,6351
2024-06-12 11:34:52,10053,24656,19790,35904,1657,817876,49394,,1633,168532,18206,7468,6410
2024-06-12 11:34:54,10053,25378,20690,35904,1657,819865,49394,,1633,168532,17314,7468,6410
2024-06-12 11:34:56,10086,25378,20690,35904,1657,819865,49394,,1633,168532,18738,7468,6410
2024-06-12 11:34:58,10238,25378,20690,35904,1675,819865,49394,,1633,168532,18738,7468,6410
2024-06-12 11:35:00,10238,25378,20690,35904,1675,819865,49394,,1633,168532,18738,7351,6430
2024-06-12 11:35:02,10238,25388,21033,36336,1675,819865,49394,,1582,168532,18738,7619,6430
