"Time","adservice-66cdf5d799-qjcz9","cartservice-594d56988-6zw54","checkoutservice-678cdcb74b-gxdhc","currencyservice-65f5c47df6-57ktd","emailservice-57d8c6575f-l28zv","frontend-6b49fbfbff-tr2t9","loadgenerator-7c6fb64488-tjvqt","loadgenerator-7c6fb64488-vz2nl","paymentservice-dc6c9d6c6-4g7p8","productcatalogservice-5f999d9577-bdqw2","recommendationservice-6d849b6d76-kkqwm","redis-cart-855b76d469-tvvt6","shippingservice-5cb69d4cbd-khvz6"
2024-06-17 11:52:54,5181,13131,10696,22644,966,369273,,23730,980,82066,8969,3520,3697
2024-06-17 11:52:56,5181,13131,10696,22847,966,369273,,23730,980,84683,9338,3520,3697
2024-06-17 11:52:58,5405,13131,10696,22847,977,369273,,23730,980,84683,9338,3520,3697
2024-06-17 11:53:00,5223,13131,10696,22847,977,369273,,24240,1016,85811,9338,3520,3697
2024-06-17 11:53:02,5507,12693,10322,22847,977,382256,,24240,1016,85811,9338,3520,3697
2024-06-17 11:53:04,5507,13424,10899,22838,1012,382256,,24240,1016,85811,9338,3400,3697
2024-06-17 11:53:06,5507,13424,10899,23561,1012,387430,,24240,1023,85811,9338,3468,3895
2024-06-17 11:53:08,5507,13530,11245,23561,1012,387430,,24592,1023,85811,9596,3702,3895
2024-06-17 11:53:10,5507,14001,11245,23561,1012,387430,,24592,1023,85811,9596,3702,3895
2024-06-17 11:53:12,5680,14001,11245,23561,1012,387430,,24469,1023,88493,9761,3702,3895
2024-06-17 11:53:14,5734,14001,11245,23766,1021,388688,,25273,1023,89799,9761,3702,3895
2024-06-17 11:53:16,5734,14001,11245,23766,1021,391376,,25273,1056,89799,9761,3702,3895
2024-06-17 11:53:18,5734,14001,11665,23766,1021,403224,,25273,1056,89799,9761,3723,3916
2024-06-17 11:53:20,5734,14146,11841,23766,1000,403224,,25431,1056,89799,9995,3848,4057
2024-06-17 11:53:22,5734,14146,11841,23547,1007,390539,,25431,1067,89799,9995,3874,4057
2024-06-17 11:53:24,5734,14146,11841,24373,1042,408223,,25431,1067,89799,9995,3874,4057
2024-06-17 11:53:26,5734,14523,11841,24464,1042,408223,,25431,1067,92671,9995,3874,4057
2024-06-17 11:53:28,5921,14523,11841,24464,1042,408223,,25431,1067,93186,9995,3874,4057
2024-06-17 11:53:30,5974,14523,11841,24464,1048,408223,,25766,1067,93186,10305,3874,4057
2024-06-17 11:53:32,5974,14523,11841,24464,1048,408223,,25766,1067,93186,10305,3874,4057
2024-06-17 11:53:34,5974,14658,11841,24464,1048,416103,,25766,1090,93186,10305,3910,3929
2024-06-17 11:53:36,5974,14658,12010,24464,1048,416103,,25010,1090,93186,10305,3899,3872
2024-06-17 11:53:38,5974,14658,12184,24464,1048,416103,,24838,1090,93186,10305,4034,4220
2024-06-17 11:53:40,5974,14658,12184,23981,1064,419810,,26056,1052,95116,10305,4034,4220
2024-06-17 11:53:42,5974,14601,12184,23300,1064,419810,,26056,1109,95116,10305,4034,4220
2024-06-17 11:53:44,6119,15105,12184,25110,1064,431203,,26056,1109,92124,10305,4034,4220
2024-06-17 11:53:46,6168,15133,12184,25110,1031,431203,,26694,1109,91490,10591,4034,4220
2024-06-17 11:53:48,6168,15133,12570,25110,1066,431203,,26694,1109,95925,10649,4034,4220
2024-06-17 11:53:50,6168,15133,12570,25110,1066,431203,,26736,1126,95925,10649,4051,4218
2024-06-17 11:53:52,6168,15133,12570,25110,1066,433138,,26736,1126,95285,10649,4051,4218
2024-06-17 11:53:54,6168,15133,12570,25110,1044,433138,,26736,1126,98537,10649,4139,4288
2024-06-17 11:53:56,6168,15133,12572,25110,1051,433138,,26736,1126,98537,10649,4139,4288
2024-06-17 11:53:58,6140,15133,12572,25110,1088,441870,,26736,1126,98537,10649,4139,4288
2024-06-17 11:54:00,6353,15045,12572,24398,1087,441870,,26736,1086,98537,10649,4139,4288
2024-06-17 11:54:02,6353,15536,12572,24567,1087,441870,,26227,1142,98849,10901,4139,4288
2024-06-17 11:54:04,6353,15536,12813,25406,1087,441870,,25622,1142,98849,10917,4159,4288
2024-06-17 11:54:06,6353,15536,12813,25406,1087,441870,,27322,1142,98849,10917,4159,4261
2024-06-17 11:54:08,6353,15536,12813,25406,1087,444049,,27322,1142,98849,10917,4248,4401
2024-06-17 11:54:10,6385,15536,12813,25406,1087,444049,,27322,1142,101132,10917,4248,4401
2024-06-17 11:54:12,6385,15536,12906,25406,1087,451646,,27322,1142,101132,10917,4248,4401
2024-06-17 11:54:14,6385,15536,12906,25406,1066,451646,,27322,1142,101132,10917,4248,4401
2024-06-17 11:54:16,6496,15612,12906,25491,1077,451646,,27411,1144,101132,10917,4248,4401
2024-06-17 11:54:18,6496,15931,12793,25491,1116,451646,,27411,1164,101132,10944,4262,4405
2024-06-17 11:54:20,6496,15931,12881,25807,1116,451646,,27411,1164,101646,11155,4262,4405
2024-06-17 11:54:22,6496,15931,13309,25807,1116,451646,,27681,1164,101646,11155,4262,4405
2024-06-17 11:54:24,6496,15931,13309,25807,1116,443546,,27681,1164,101646,11155,4335,4465
2024-06-17 11:54:26,6279,15931,13309,25859,1116,460469,,27681,1164,101646,11155,4335,4465
2024-06-17 11:54:28,6530,15993,13309,25859,1116,460469,,27681,1173,102942,11155,4335,4465
2024-06-17 11:54:30,6456,15993,13448,25859,1122,460469,,27681,1173,102942,11155,4335,4465
2024-06-17 11:54:32,6657,15993,13448,25859,1122,460469,,27851,1173,103441,11155,4335,4465
2024-06-17 11:54:34,6657,16226,13448,25859,1134,460469,,27851,1189,103441,11155,4186,4308
2024-06-17 11:54:36,6657,16226,13448,25134,1134,460469,,28105,1189,103441,10787,4372,4510
2024-06-17 11:54:38,6657,16226,13565,26013,1134,454088,,28105,1189,103441,11247,4372,4510
2024-06-17 11:54:40,6657,16226,13653,26013,1134,470965,,28105,1189,103441,11479,4427,4578
2024-06-17 11:54:42,6657,16289,13653,25128,1134,470965,,28214,1196,105115,11479,4427,4578
2024-06-17 11:54:44,6680,16289,13653,26087,1134,470965,,28214,1196,105115,11479,4427,4578
2024-06-17 11:54:46,6680,16289,13653,26087,1103,470965,,28214,1196,105115,11479,4427,4578
2024-06-17 11:54:48,6724,16289,13653,26087,1159,470965,,28214,1196,105368,11503,4427,4578
2024-06-17 11:54:50,6724,16405,13411,26087,1159,470965,,28379,1196,105368,11503,4424,4598
2024-06-17 11:54:52,6724,16405,13910,26087,1159,470965,,28379,1221,105368,11503,4473,4598
2024-06-17 11:54:54,6724,16365,13910,25258,1159,456186,,28379,1221,105368,11503,4473,4626
2024-06-17 11:54:56,6724,16365,14072,25433,1159,453046,,28379,1221,105368,11503,4473,4626
2024-06-17 11:54:58,6684,16365,14072,26181,1159,473610,,28401,1221,105368,11573,4473,4626
2024-06-17 11:55:00,6731,16365,14072,26181,1159,473610,,28401,1221,106008,11573,4473,4626
2024-06-17 11:55:02,6731,16365,14072,26181,1170,473610,,27790,1221,105783,11548,4473,4626
2024-06-17 11:55:04,6731,16020,14072,26181,1130,473610,,28602,1221,105783,11548,4473,4626
2024-06-17 11:55:06,6731,16468,14067,26181,1166,473610,,28602,1221,105783,11548,4473,4509
2024-06-17 11:55:08,6731,16468,14067,26181,1166,475664,,28602,1231,105783,11548,4348,4478
2024-06-17 11:55:10,6731,16468,13788,25355,1166,475664,,28602,1225,102839,11548,4491,4631
2024-06-17 11:55:12,6731,16468,14286,24445,1166,475664,,28602,1225,106737,11548,4491,4631
2024-06-17 11:55:14,6563,16468,14286,26201,1166,475664,,27661,1225,106737,11619,4491,4631
2024-06-17 11:55:16,6731,16415,14286,26201,1174,475664,,27470,1225,106379,11537,4491,4631
2024-06-17 11:55:18,6731,16415,14286,26201,1174,475664,,28837,1225,106379,11537,4491,4631
2024-06-17 11:55:20,6731,16415,14209,26201,1172,475664,,28837,1225,106379,11537,4491,4494
2024-06-17 11:55:22,6731,16509,14209,26201,1172,460864,,28837,1220,106379,11537,4504,4525
2024-06-17 11:55:24,6731,16509,14209,26201,1172,449722,,28837,1220,106379,11537,4504,4667
2024-06-17 11:55:26,6731,16509,14209,26169,1172,477983,,28837,1224,106379,11577,4504,4514
2024-06-17 11:55:28,6731,16509,14209,26169,1168,477983,,28837,1224,106324,11577,4504,4645
2024-06-17 11:55:30,6731,16509,14198,26182,1168,477983,,28912,1224,103487,11577,4504,4645
2024-06-17 11:55:32,6731,15907,14198,26182,1168,477983,,28912,1224,106771,11577,4525,4645
